0.0
0.0
1.3372905000000002
(1.3172905000000004, 0.037000000000000005, -0.034028249999999996)
(1.3172905000000004, 0.097, -0.09402825)
(1.3172905000000004, 0.157, -0.034028249999999996)
(1.3172905000000004, 0.293, -0.08859975000000002)
(1.3172905000000004, 0.353, -0.14859975000000003)
(1.3172905000000004, 0.413, -0.08859975000000002)
(1.3172905000000004, 0.48700000000000004, -0.08918025)
(1.3172905000000004, 0.547, -0.029180250000000005)
(1.3172905000000004, 0.607, -0.08918025)
(1.3972905000000004, 1.02, -0.09570124999999995, 'left:tnT:1')
(1.6372905000000002, 1.02, -0.09570124999999995)
(1.6372905000000002, 0.78, -0.09570124999999995)
(1.3972905000000004, 0.78, -0.09570124999999995, 'left:tfT:-1')
(1.4172905000000002, 0.607, -0.08918025)
(1.4172905000000002, 0.547, -0.029180250000000005)
(1.4172905000000002, 0.48700000000000004, -0.08918025)
(1.4172905000000002, 0.413, -0.08859975000000002)
(1.4172905000000002, 0.353, -0.14859975000000003)
(1.4172905000000002, 0.293, -0.08859975000000002)
(1.4172905000000002, 0.157, -0.034028249999999996)
(1.4172905000000002, 0.097, -0.09402825)
(1.4172905000000002, 0.037000000000000005, -0.034028249999999996)
(1.4172905000000002, -0.037000000000000005, -0.029936749999999998)
(1.4172905000000002, -0.097, -0.08993675)
(1.4172905000000002, -0.157, -0.029936749999999998)
(1.4172905000000002, -0.7430000000000001, -0.29553625)
(1.4172905000000002, -0.803, -0.35553625)
(1.4172905000000002, -0.863, -0.29553625)
(1.3172905000000004, -0.997, -0.29570124999999997, 'left:tfL:1')
(1.6142905000000003, -0.997, -0.29570124999999997)
(1.6142905000000003, -0.803, -0.29553625)
(1.2172905000000003, -0.803, -0.29553625, 'left:tnL:-1')
(1.1062340184585822, -0.508492, -0.21499724999999997)
(0.9391365, -0.079645, -0.13399125)
(0.8804685000000001, -0.069058, -0.12273674999999999)
(0.8253745000000001, -0.058859, -0.11193374999999998)
(0.7539935, -0.051822, -0.10316474999999999)
(0.6953215, -0.04605, -0.09619124999999999)
(0.6362145, -0.04119, -0.08826525)
(0.5746695, -0.036144, -0.08003324999999999)
(0.5183045, -0.031308, -0.07215524999999999)
(0.4597954999999999, -0.032432, -0.07217324999999998)
(0.44827649999999997, -0.033669, -0.07457325)
(0.38181149999999997, -0.030569, -0.07888725)
(0.3236184999999999, -0.026961, -0.08364375)
(0.2647925, -0.018214, -0.08944275)
(-0.0127695000000001, 0.047685, -0.12055124999999998)
(-0.06996550000000012, 0.05637, -0.12401174999999999)
(-0.13059350000000014, 0.066683, -0.12707324999999997)
(-0.18624850000000004, 0.076187, -0.12986775)
(-0.9441453492823533, 0.208372, -0.12075075)
(-1.0626270359458612, 0.257977, -0.10492575)
(-1.1356018416094602, 0.322227, -0.08268674999999999)
(-1.1904115000000002, 0.359996, -0.06682424999999999)
(-1.2169945000000002, 0.364937, -0.06727274999999998)
(-1.2172905000000003, 0.353, -0.06707024999999998, 'right:tfF:1')
(-1.6142905000000003, 0.353, -0.06707024999999998)
(-1.6142905000000003, 0.547, -0.06658574999999999)
(-1.2172905000000003, 0.547, -0.06658574999999999, 'right:tnF:-1')
(-1.1960105000000003, 0.539644, -0.06746324999999999)
(-1.1688705000000001, 0.53812, -0.06749324999999999)
(-1.0873340159678186, 0.42679, -0.07500824999999998)
(-1.0101167706557006, 0.339109, -0.07260824999999997)
(-0.42847391273843227, 0.219207, -0.06830325)
(-0.009544500000000067, 0.117108, -0.07564424999999998)
(0.04414249999999986, 0.105302, -0.07717724999999999)
(0.12547149999999985, 0.080327, -0.08095424999999999)
(0.18033049999999984, 0.067972, -0.08257724999999998)
(0.3126325, -0.007348, -0.09363524999999999)
(0.3706704999999999, -0.020744, -0.09583874999999999)
(0.44447649999999994, -0.038329, -0.09587775)
(0.5175784999999999, -0.043597, -0.09032174999999999)
(0.5870555000000001, -0.050276, -0.08420174999999998)
(0.6469015, -0.05337, -0.07948574999999998)
(0.7068175, -0.054723, -0.07614824999999999)
(0.7671385, -0.056088, -0.07278524999999998)
(0.9658915000000001, -0.061515, -0.061701749999999986)
(1.0189315, -0.062183, -0.058536749999999985)
(1.1961135000000003, -0.089634, -0.029935749999999997)
(1.2172905000000003, -0.097, -0.029936749999999998, 'left:tfM:1')
(1.6142905000000003, -0.097, -0.029936749999999998)
(1.6142905000000003, 0.097, -0.034028249999999996)
(1.2172905000000003, 0.097, -0.034028249999999996, 'left:tnM:-1')
(1.2167015000000003, 0.085165, -0.035094749999999994)
(1.1901795000000002, 0.090012, -0.03113175)
(1.0158915000000002, -0.049304, -0.07578824999999999)
(0.9655115000000001, -0.057889, -0.08273774999999998)
(0.9310405000000002, -0.064061, -0.08723774999999999)
(0.8753745000000002, -0.069234, -0.09349575)
(0.8171385, -0.070414, -0.09737324999999998)
(0.7424925, -0.064834, -0.09956775)
(0.6829685, -0.060814, -0.10179224999999999)
(0.6239295, -0.050417, -0.10275074999999999)
(0.5683045, -0.040594, -0.10380225)
(0.5123354999999999, -0.028105, -0.10068075)
